user_id,timestamp,event_type,amount
U3563,2026-02-22 19:00:00,purchase,81.53
U3129,2026-01-03 17:00:00,add_to_cart,0.0
U2722,2026-01-30 02:00:00,view,0.0
U5856,2026-02-10 22:00:00,add_to_cart,0.0
U1659,2026-02-27 21:00:00,view,0.0
U4450,2026-01-21 05:00:00,purchase,50.42
U2415,2026-02-11 19:00:00,view,0.0
U2234,2026-02-01 01:00:00,add_to_cart,0.0
U5976,2026-02-24 23:00:00,view,0.0
U1762,2026-02-09 16:00:00,add_to_cart,0.0
U2671,2026-01-19 08:00:00,view,0.0
U5863,2026-01-31 01:00:00,add_to_cart,0.0
U4349,2026-02-05 10:00:00,view,0.0
U2710,2026-01-11 03:00:00,view,0.0
U5340,2026-01-10 06:00:00,view,0.0
U5244,2026-01-04 22:00:00,purchase,204.18
U3449,2026-01-15 23:00:00,add_to_cart,0.0
U5927,2026-01-24 06:00:00,view,0.0
U2015,2026-01-04 07:00:00,view,0.0
U2210,2026-02-16 18:00:00,add_to_cart,0.0
U3384,2026-01-31 15:00:00,add_to_cart,0.0
U4058,2026-02-22 14:00:00,view,0.0
U5483,2026-02-20 21:00:00,view,0.0
U2170,2026-02-23 18:00:00,view,0.0
U5425,2026-01-20 15:00:00,view,0.0
U3206,2026-02-21 01:00:00,view,0.0
U3884,2026-01-17 06:00:00,purchase,365.36
U3155,2026-02-02 05:00:00,view,0.0
U4156,2026-02-25 11:00:00,view,0.0
U1549,2026-02-05 08:00:00,view,0.0
U3053,2026-02-03 16:00:00,add_to_cart,0.0
U2209,2026-02-04 19:00:00,purchase,335.4
U5650,2026-02-13 21:00:00,view,0.0
U2418,2026-02-10 23:00:00,add_to_cart,0.0
U5087,2026-02-24 00:00:00,view,0.0
U4750,2026-02-21 05:00:00,view,0.0
U3594,2026-02-11 09:00:00,view,0.0
U4938,2026-01-08 14:00:00,view,0.0
U3419,2026-01-05 20:00:00,view,0.0
U2024,2026-01-02 07:00:00,view,0.0
U1997,2026-02-09 13:00:00,view,0.0
U2575,2026-01-17 03:00:00,view,0.0
U2288,2026-02-08 03:00:00,view,0.0
U3119,2026-02-19 08:00:00,view,0.0
U5012,2026-01-09 05:00:00,view,0.0
U1955,2026-01-27 07:00:00,view,0.0
U5328,2026-02-25 15:00:00,view,0.0
U2016,2026-01-24 13:00:00,view,0.0
U4584,2026-01-25 06:00:00,view,0.0
U2997,2026-01-26 10:00:00,view,0.0
U4714,2026-02-13 08:00:00,view,0.0
U2335,2026-01-20 07:00:00,view,0.0
U3067,2026-01-11 00:00:00,view,0.0
U1359,2026-02-15 03:00:00,view,0.0
U3605,2026-02-25 02:00:00,purchase,340.85
U5957,2026-01-21 10:00:00,view,0.0
U2358,2026-01-14 07:00:00,view,0.0
U2912,2026-01-03 15:00:00,view,0.0
U3129,2026-01-02 19:00:00,view,0.0
U4807,2026-01-06 19:00:00,view,0.0
U3245,2026-01-12 14:00:00,view,0.0
U1519,2026-01-14 22:00:00,purchase,147.04
U2893,2026-01-27 00:00:00,add_to_cart,0.0
U5349,2026-01-07 00:00:00,view,0.0
U1671,2026-01-21 21:00:00,view,0.0
U1319,2026-01-23 16:00:00,view,0.0
U3564,2026-01-14 12:00:00,view,0.0
U2735,2026-01-31 11:00:00,purchase,198.69
U3941,2026-02-17 19:00:00,view,0.0
U3530,2026-01-23 20:00:00,view,0.0
U5800,2026-01-27 19:00:00,purchase,136.56
U1309,2026-02-06 14:00:00,view,0.0
U1712,2026-02-15 12:00:00,purchase,60.46
U5726,2026-01-19 02:00:00,view,0.0
U2403,2026-01-31 20:00:00,add_to_cart,0.0
U5823,2026-02-20 15:00:00,purchase,231.47
U3056,2026-02-15 14:00:00,add_to_cart,0.0
U5169,2026-01-27 18:00:00,view,0.0
U1049,2026-02-18 11:00:00,view,0.0
U4368,2026-02-19 19:00:00,view,0.0
U2298,2026-01-10 04:00:00,view,0.0
U3176,2026-01-07 14:00:00,view,0.0
U2685,2026-01-05 01:00:00,view,0.0
U1931,2026-02-10 09:00:00,view,0.0
U1878,2026-02-23 12:00:00,view,0.0
U2657,2026-02-24 20:00:00,view,0.0
U3395,2026-01-20 03:00:00,view,0.0
U2245,2026-02-08 00:00:00,add_to_cart,0.0
U2878,2026-01-22 00:00:00,view,0.0
U2101,2026-02-09 06:00:00,add_to_cart,0.0
U3579,2026-01-09 05:00:00,view,0.0
U1645,2026-02-05 14:00:00,view,0.0
U2491,2026-02-24 14:00:00,view,0.0
U5128,2026-01-17 04:00:00,purchase,347.19
U1684,2026-02-27 08:00:00,add_to_cart,0.0
U2626,2026-01-02 10:00:00,view,0.0
U1753,2026-02-23 02:00:00,purchase,68.86
U4941,2026-02-13 01:00:00,view,0.0
U1041,2026-01-08 02:00:00,view,0.0
U3050,2026-01-16 10:00:00,view,0.0
U2501,2026-02-14 21:00:00,view,0.0
U4292,2026-02-15 18:00:00,view,0.0
U2053,2026-01-02 07:00:00,purchase,318.73
U3037,2026-01-17 18:00:00,add_to_cart,0.0
U2156,2026-01-03 09:00:00,view,0.0
U3378,2026-02-18 21:00:00,view,0.0
U5794,2026-02-16 20:00:00,add_to_cart,0.0
U1362,2026-02-10 07:00:00,view,0.0
U1757,2026-02-14 04:00:00,view,0.0
U1953,2026-01-08 20:00:00,add_to_cart,0.0
U1755,2026-02-24 12:00:00,view,0.0
U4560,2026-02-28 02:00:00,view,0.0
U2855,2026-02-07 22:00:00,view,0.0
U2717,2026-02-01 05:00:00,add_to_cart,0.0
U4945,2026-01-10 22:00:00,view,0.0
U3329,2026-01-18 15:00:00,purchase,484.98
U4410,2026-01-15 09:00:00,view,0.0
U2760,2026-02-02 05:00:00,add_to_cart,0.0
U4617,2026-01-09 12:00:00,view,0.0
U4618,2026-01-17 15:00:00,view,0.0
U2951,2026-02-24 17:00:00,view,0.0
U5396,2026-02-24 09:00:00,add_to_cart,0.0
U2191,2026-01-04 14:00:00,view,0.0
U3391,2026-02-27 02:00:00,view,0.0
U4067,2026-01-12 00:00:00,view,0.0
U2876,2026-01-27 04:00:00,view,0.0
U3945,2026-01-15 01:00:00,view,0.0
U1132,2026-02-15 20:00:00,view,0.0
U5010,2026-01-21 17:00:00,view,0.0
U3845,2026-02-09 00:00:00,view,0.0
U2060,2026-02-27 09:00:00,purchase,63.28
U1361,2026-01-17 21:00:00,view,0.0
U2830,2026-01-28 15:00:00,view,0.0
U1980,2026-02-14 18:00:00,view,0.0
U5892,2026-01-25 18:00:00,add_to_cart,0.0
U5183,2026-01-21 21:00:00,view,0.0
U2046,2026-02-16 20:00:00,view,0.0
U4496,2026-02-14 06:00:00,view,0.0
U3861,2026-01-30 05:00:00,add_to_cart,0.0
U4874,2026-02-28 16:00:00,view,0.0
U4993,2026-01-09 08:00:00,view,0.0
U2241,2026-02-09 02:00:00,view,0.0
U1106,2026-01-22 05:00:00,view,0.0
U5065,2026-01-19 11:00:00,view,0.0
U3374,2026-01-09 00:00:00,view,0.0
U2050,2026-01-01 17:00:00,add_to_cart,0.0
U3945,2026-01-13 07:00:00,add_to_cart,0.0
U4476,2026-01-15 17:00:00,view,0.0
U1356,2026-01-09 23:00:00,view,0.0
U3671,2026-02-24 13:00:00,add_to_cart,0.0
U5559,2026-02-23 04:00:00,view,0.0
U3373,2026-02-25 14:00:00,purchase,491.32
U4342,2026-02-04 14:00:00,purchase,22.94
U3729,2026-01-01 03:00:00,view,0.0
U2146,2026-01-07 02:00:00,view,0.0
U2505,2026-01-11 17:00:00,view,0.0
U5033,2026-02-14 17:00:00,view,0.0
U3763,2026-01-16 18:00:00,add_to_cart,0.0
U4564,2026-03-01 22:00:00,view,0.0
U4465,2026-02-12 17:00:00,view,0.0
U1551,2026-01-29 12:00:00,add_to_cart,0.0
U2851,2026-02-20 13:00:00,view,0.0
U2733,2026-02-19 22:00:00,view,0.0
U5757,2026-01-17 19:00:00,view,0.0
U5096,2026-02-07 23:00:00,view,0.0
U1338,2026-01-28 18:00:00,view,0.0
U5243,2026-01-09 11:00:00,view,0.0
U2709,2026-01-25 21:00:00,view,0.0
U2148,2026-01-06 21:00:00,view,0.0
U1699,2026-02-28 08:00:00,view,0.0
U3900,2026-01-17 19:00:00,view,0.0
U3500,2026-01-20 19:00:00,purchase,191.8
U2422,2026-02-26 07:00:00,view,0.0
U3309,2026-01-15 07:00:00,view,0.0
U5166,2026-01-18 19:00:00,view,0.0
U2117,2026-01-24 02:00:00,add_to_cart,0.0
U5893,2026-01-09 15:00:00,view,0.0
U4520,2026-01-25 20:00:00,view,0.0
U2828,2026-02-28 13:00:00,view,0.0
U1924,2026-01-28 19:00:00,view,0.0
U4309,2026-01-05 00:00:00,view,0.0
U2484,2026-01-22 15:00:00,view,0.0
U5668,2026-02-23 16:00:00,add_to_cart,0.0
U5040,2026-01-30 03:00:00,view,0.0
U2953,2026-02-27 14:00:00,view,0.0
U3810,2026-01-24 06:00:00,view,0.0
U5320,2026-01-16 13:00:00,view,0.0
U5380,2026-01-02 00:00:00,view,0.0
U3468,2026-01-20 10:00:00,purchase,191.1
U5933,2026-02-15 19:00:00,view,0.0
U2236,2026-01-09 17:00:00,view,0.0
U2289,2026-01-26 10:00:00,view,0.0
U4444,2026-01-02 19:00:00,view,0.0
U4592,2026-01-20 20:00:00,purchase,102.45
U3185,2026-01-13 21:00:00,view,0.0
U5186,2026-02-14 04:00:00,add_to_cart,0.0
U1483,2026-01-12 18:00:00,view,0.0
U3565,2026-02-17 03:00:00,view,0.0
U2560,2026-01-10 17:00:00,purchase,328.48
U1841,2026-02-12 02:00:00,view,0.0
U1280,2026-01-30 19:00:00,view,0.0
U5856,2026-02-16 14:00:00,view,0.0
U4020,2026-02-15 02:00:00,view,0.0
U4909,2026-02-06 18:00:00,view,0.0
U4714,2026-02-27 01:00:00,add_to_cart,0.0
U1935,2026-01-06 09:00:00,view,0.0
U4936,2026-02-26 11:00:00,view,0.0
U1435,2026-01-23 05:00:00,view,0.0
U1218,2026-01-04 09:00:00,view,0.0
U1492,2026-01-13 19:00:00,view,0.0
U4517,2026-01-12 17:00:00,view,0.0
U3360,2026-01-28 02:00:00,add_to_cart,0.0
U5804,2026-01-02 07:00:00,view,0.0
U2423,2026-01-16 22:00:00,add_to_cart,0.0
U4670,2026-01-16 02:00:00,view,0.0
U1098,2026-01-27 18:00:00,view,0.0
U4715,2026-01-26 02:00:00,view,0.0
U3244,2026-01-15 22:00:00,view,0.0
U4129,2026-01-31 15:00:00,view,0.0
U2536,2026-01-08 23:00:00,view,0.0
U5628,2026-02-16 23:00:00,purchase,422.82
U3097,2026-02-07 10:00:00,add_to_cart,0.0
U4315,2026-02-08 18:00:00,view,0.0
U4339,2026-02-23 18:00:00,view,0.0
U1311,2026-01-26 11:00:00,add_to_cart,0.0
U3489,2026-01-15 08:00:00,view,0.0
U4671,2026-02-16 18:00:00,view,0.0
U1670,2026-02-05 16:00:00,add_to_cart,0.0
U4628,2026-01-30 04:00:00,view,0.0
U1587,2026-02-27 14:00:00,view,0.0
U5373,2026-01-01 21:00:00,view,0.0
U3055,2026-02-17 04:00:00,add_to_cart,0.0
U4354,2026-01-14 01:00:00,view,0.0
U3857,2026-01-21 19:00:00,view,0.0
U1938,2026-02-03 18:00:00,view,0.0
U4584,2026-02-07 04:00:00,view,0.0
U1848,2026-02-10 06:00:00,view,0.0
U2519,2026-01-08 23:00:00,view,0.0
U2035,2026-01-12 14:00:00,view,0.0
U3402,2026-01-24 05:00:00,view,0.0
U3594,2026-02-16 07:00:00,view,0.0
U4023,2026-01-01 22:00:00,purchase,220.86
U4206,2026-02-23 05:00:00,view,0.0
U3399,2026-01-20 14:00:00,view,0.0
U1708,2026-01-06 06:00:00,view,0.0
U2026,2026-01-12 00:00:00,add_to_cart,0.0
U3263,2026-02-06 03:00:00,add_to_cart,0.0
U4889,2026-02-18 16:00:00,view,0.0
U5512,2026-02-12 05:00:00,view,0.0
U4282,2026-02-25 16:00:00,view,0.0
U3573,2026-01-24 03:00:00,view,0.0
U5919,2026-01-04 23:00:00,add_to_cart,0.0
U3213,2026-02-23 20:00:00,view,0.0
U5296,2026-02-17 11:00:00,view,0.0
U2761,2026-02-28 08:00:00,purchase,87.41
U4606,2026-01-16 23:00:00,view,0.0
U1286,2026-02-25 13:00:00,view,0.0
U4810,2026-02-10 19:00:00,add_to_cart,0.0
U2728,2026-01-10 01:00:00,view,0.0
U3637,2026-02-25 04:00:00,view,0.0
U2857,2026-01-04 17:00:00,add_to_cart,0.0
U2014,2026-01-11 13:00:00,view,0.0
U1707,2026-02-13 13:00:00,view,0.0
U2768,2026-01-28 19:00:00,view,0.0
U1233,2026-02-06 03:00:00,view,0.0
U4786,2026-02-22 07:00:00,view,0.0
U3420,2026-01-12 11:00:00,view,0.0
U2181,2026-01-19 00:00:00,view,0.0
U1636,2026-02-16 16:00:00,view,0.0
U1153,2026-01-04 11:00:00,view,0.0
U2442,2026-02-24 16:00:00,view,0.0
U1790,2026-02-28 08:00:00,view,0.0
U4638,2026-01-31 18:00:00,view,0.0
U5793,2026-01-18 10:00:00,view,0.0
U2153,2026-02-19 02:00:00,add_to_cart,0.0
U2861,2026-02-19 16:00:00,purchase,381.22
U4369,2026-01-18 22:00:00,view,0.0
U4407,2026-02-26 05:00:00,view,0.0
U5925,2026-02-10 05:00:00,view,0.0
U2333,2026-02-02 05:00:00,view,0.0
U3637,2026-02-05 10:00:00,view,0.0
U1874,2026-02-27 16:00:00,view,0.0
U1465,2026-02-23 04:00:00,view,0.0
U4940,2026-01-11 10:00:00,view,0.0
U5640,2026-02-14 21:00:00,view,0.0
U5549,2026-02-01 04:00:00,view,0.0
U5041,2026-02-20 17:00:00,view,0.0
U4354,2026-02-27 19:00:00,view,0.0
U1504,2026-02-26 16:00:00,purchase,31.23
U4974,2026-01-16 08:00:00,add_to_cart,0.0
U2528,2026-02-16 02:00:00,view,0.0
U3845,2026-02-16 09:00:00,view,0.0
U4397,2026-01-16 02:00:00,view,0.0
U5087,2026-02-05 13:00:00,view,0.0
U5216,2026-02-05 16:00:00,view,0.0
U5976,2026-01-19 18:00:00,view,0.0
U1671,2026-02-03 23:00:00,view,0.0
U2071,2026-02-09 14:00:00,view,0.0
U2022,2026-02-02 04:00:00,view,0.0
U3855,2026-01-29 21:00:00,view,0.0
U3771,2026-01-29 04:00:00,view,0.0
U1060,2026-02-04 04:00:00,view,0.0
U5186,2026-01-09 04:00:00,view,0.0
U5369,2026-01-20 19:00:00,view,0.0
U4813,2026-01-21 06:00:00,purchase,309.07
U2512,2026-02-17 20:00:00,add_to_cart,0.0
U2280,2026-01-10 15:00:00,view,0.0
U5418,2026-02-11 20:00:00,view,0.0
U2608,2026-01-22 10:00:00,purchase,189.21
U5767,2026-01-08 22:00:00,view,0.0
U3913,2026-02-11 04:00:00,view,0.0
U1261,2026-02-14 15:00:00,view,0.0
U2349,2026-01-13 15:00:00,purchase,122.92
U2054,2026-01-01 14:00:00,add_to_cart,0.0
U5973,2026-01-28 09:00:00,view,0.0
U3994,2026-02-15 15:00:00,view,0.0
U1726,2026-02-14 03:00:00,view,0.0
U4917,2026-02-04 03:00:00,purchase,397.16
U5007,2026-01-31 17:00:00,view,0.0
U3576,2026-02-15 15:00:00,view,0.0
U5730,2026-02-08 21:00:00,view,0.0
U5477,2026-02-14 00:00:00,purchase,434.07
U4640,2026-01-08 20:00:00,view,0.0
U3437,2026-02-09 04:00:00,view,0.0
U3268,2026-01-11 07:00:00,view,0.0
U5872,2026-03-01 09:00:00,view,0.0
U1310,2026-02-08 13:00:00,view,0.0
U5404,2026-01-26 11:00:00,add_to_cart,0.0
U5718,2026-01-29 16:00:00,add_to_cart,0.0
U3459,2026-01-14 10:00:00,add_to_cart,0.0
U5260,2026-02-07 03:00:00,view,0.0
U2705,2026-01-04 16:00:00,view,0.0
U1960,2026-01-21 04:00:00,view,0.0
U1796,2026-02-16 23:00:00,view,0.0
U3343,2026-01-29 16:00:00,view,0.0
U4069,2026-01-10 09:00:00,view,0.0
U3574,2026-01-10 05:00:00,view,0.0
U3018,2026-02-12 07:00:00,view,0.0
U5874,2026-02-27 06:00:00,add_to_cart,0.0
U2881,2026-01-08 13:00:00,view,0.0
U2619,2026-02-20 22:00:00,purchase,141.2
U3774,2026-02-23 18:00:00,view,0.0
U3342,2026-02-12 22:00:00,purchase,456.09
U1495,2026-02-21 12:00:00,view,0.0
U1047,2026-02-11 13:00:00,view,0.0
U5454,2026-01-02 18:00:00,view,0.0
U2093,2026-01-04 02:00:00,view,0.0
U5664,2026-01-23 16:00:00,view,0.0
U3341,2026-01-06 21:00:00,view,0.0
U1776,2026-01-20 08:00:00,add_to_cart,0.0
U3098,2026-01-11 00:00:00,view,0.0
U4607,2026-02-03 21:00:00,view,0.0
U1121,2026-01-30 10:00:00,purchase,408.05
U1252,2026-01-16 06:00:00,purchase,311.68
U3645,2026-01-24 07:00:00,purchase,67.73
U1567,2026-01-10 11:00:00,view,0.0
U1125,2026-01-19 05:00:00,view,0.0
U3474,2026-01-08 06:00:00,view,0.0
U2681,2026-01-28 00:00:00,view,0.0
U3391,2026-01-30 10:00:00,view,0.0
U3010,2026-01-16 18:00:00,view,0.0
U5411,2026-02-16 19:00:00,purchase,197.04
U5153,2026-01-25 04:00:00,view,0.0
U4878,2026-02-25 12:00:00,purchase,465.42
U3596,2026-01-01 06:00:00,view,0.0
U2577,2026-01-28 02:00:00,view,0.0
U3551,2026-01-01 12:00:00,add_to_cart,0.0
U5218,2026-01-30 00:00:00,view,0.0
U4675,2026-01-10 21:00:00,view,0.0
U5483,2026-01-16 21:00:00,add_to_cart,0.0
U5100,2026-01-29 19:00:00,view,0.0
U5322,2026-01-28 08:00:00,view,0.0
U1422,2026-01-06 13:00:00,add_to_cart,0.0
U1884,2026-02-17 17:00:00,view,0.0
U5377,2026-01-21 11:00:00,add_to_cart,0.0
U1138,2026-02-09 06:00:00,view,0.0
U2651,2026-01-24 21:00:00,view,0.0
U2898,2026-01-05 07:00:00,view,0.0
U5168,2026-01-06 03:00:00,view,0.0
U1125,2026-01-20 17:00:00,purchase,327.89
U1270,2026-02-13 19:00:00,view,0.0
U5751,2026-02-28 14:00:00,view,0.0
U5550,2026-01-05 17:00:00,view,0.0
U4861,2026-02-16 12:00:00,view,0.0
U4172,2026-02-18 07:00:00,view,0.0
U3070,2026-01-13 09:00:00,view,0.0
U4204,2026-02-11 22:00:00,view,0.0
U4697,2026-02-10 17:00:00,view,0.0
U4155,2026-02-12 06:00:00,view,0.0
U2068,2026-01-18 19:00:00,view,0.0
U3422,2026-03-01 15:00:00,view,0.0
U5672,2026-03-01 13:00:00,view,0.0
U5004,2026-01-22 16:00:00,view,0.0
U2204,2026-02-07 17:00:00,view,0.0
U3422,2026-03-01 15:00:00,view,0.0
U3035,2026-02-25 21:00:00,add_to_cart,0.0
U4818,2026-02-15 14:00:00,view,0.0
U4350,2026-01-24 23:00:00,view,0.0
U1350,2026-02-07 11:00:00,add_to_cart,0.0
U5153,2026-02-25 09:00:00,view,0.0
U2285,2026-02-01 17:00:00,purchase,168.66
U2142,2026-02-21 08:00:00,view,0.0
U4391,2026-01-08 04:00:00,view,0.0
U3804,2026-01-23 23:00:00,view,0.0
U1850,2026-02-25 17:00:00,purchase,187.99
U3294,2026-02-04 22:00:00,purchase,239.98
U5195,2026-02-05 04:00:00,purchase,354.43
U4723,2026-02-14 18:00:00,purchase,497.19
U4985,2026-01-12 13:00:00,view,0.0
U4763,2026-02-09 22:00:00,view,0.0
U2825,2026-01-01 17:00:00,purchase,50.0
U1886,2026-01-10 17:00:00,view,0.0
U3425,2026-02-06 20:00:00,view,0.0
U4435,2026-01-08 14:00:00,purchase,52.72
U2534,2026-02-25 06:00:00,view,0.0
U4144,2026-02-24 14:00:00,add_to_cart,0.0
U3900,2026-01-11 18:00:00,view,0.0
U3855,2026-01-02 05:00:00,view,0.0
U1583,2026-01-13 06:00:00,view,0.0
U1842,2026-01-08 10:00:00,view,0.0
U2662,2026-01-05 07:00:00,purchase,434.57
U1072,2026-01-07 02:00:00,view,0.0
U4158,2026-01-21 09:00:00,add_to_cart,0.0
U1761,2026-01-10 19:00:00,view,0.0
U2381,2026-01-17 18:00:00,view,0.0
U1575,2026-02-28 01:00:00,view,0.0
U4450,2026-02-01 11:00:00,view,0.0
U2366,2026-01-12 12:00:00,view,0.0
U2026,2026-02-22 22:00:00,add_to_cart,0.0
U3469,2026-02-07 23:00:00,view,0.0
U4247,2026-02-04 18:00:00,view,0.0
U4583,2026-01-03 13:00:00,view,0.0
U2502,2026-02-05 05:00:00,add_to_cart,0.0
U1024,2026-01-02 12:00:00,view,0.0
U2981,2026-01-05 00:00:00,view,0.0
U5762,2026-02-27 17:00:00,add_to_cart,0.0
U3244,2026-02-13 18:00:00,view,0.0
U1906,2026-01-18 01:00:00,view,0.0
U4772,2026-01-26 08:00:00,view,0.0
U5926,2026-01-11 10:00:00,view,0.0
U5223,2026-02-20 15:00:00,add_to_cart,0.0
U4642,2026-02-08 10:00:00,purchase,16.24
U1014,2026-02-18 04:00:00,view,0.0
U3160,2026-02-17 07:00:00,purchase,202.43
U1052,2026-01-19 17:00:00,view,0.0
U5946,2026-02-11 03:00:00,view,0.0
U1157,2026-01-01 00:00:00,view,0.0
U3197,2026-02-01 08:00:00,view,0.0
U1948,2026-02-09 13:00:00,add_to_cart,0.0
U2748,2026-01-16 01:00:00,view,0.0
U4993,2026-02-11 22:00:00,purchase,88.24
U2230,2026-02-26 04:00:00,add_to_cart,0.0
U1324,2026-01-08 21:00:00,add_to_cart,0.0
U5367,2026-02-11 12:00:00,view,0.0
U3484,2026-02-12 23:00:00,view,0.0
U4441,2026-02-11 04:00:00,add_to_cart,0.0
U1445,2026-01-03 16:00:00,view,0.0
U2675,2026-01-01 04:00:00,view,0.0
U3239,2026-02-21 18:00:00,view,0.0
U3183,2026-02-11 12:00:00,view,0.0
U3071,2026-01-11 02:00:00,view,0.0
U3715,2026-02-14 14:00:00,view,0.0
U4717,2026-01-30 04:00:00,view,0.0
U4841,2026-01-23 20:00:00,view,0.0
U3487,2026-02-12 13:00:00,add_to_cart,0.0
U2697,2026-02-10 09:00:00,view,0.0
U5452,2026-01-20 21:00:00,view,0.0
U1105,2026-02-13 07:00:00,purchase,324.18
U5835,2026-01-11 01:00:00,purchase,203.52
U5905,2026-01-08 01:00:00,purchase,238.16
U4665,2026-03-01 07:00:00,view,0.0
U3077,2026-01-21 14:00:00,view,0.0
U4766,2026-01-17 07:00:00,view,0.0
U5809,2026-01-19 19:00:00,view,0.0
U3939,2026-02-20 11:00:00,view,0.0
U2429,2026-02-23 17:00:00,view,0.0
U3610,2026-01-29 03:00:00,view,0.0
U2304,2026-02-21 03:00:00,purchase,229.42
U3188,2026-02-15 23:00:00,view,0.0
U5963,2026-01-04 07:00:00,view,0.0
U1713,2026-02-18 09:00:00,view,0.0
U4867,2026-01-24 12:00:00,view,0.0
U3131,2026-02-14 06:00:00,view,0.0
U4291,2026-01-11 06:00:00,view,0.0
U4257,2026-02-02 20:00:00,purchase,228.79
U2417,2026-01-22 11:00:00,add_to_cart,0.0
U4035,2026-02-26 09:00:00,view,0.0
U5901,2026-02-14 02:00:00,view,0.0
U3619,2026-01-03 05:00:00,view,0.0
U1155,2026-01-18 12:00:00,view,0.0
U3511,2026-01-03 14:00:00,view,0.0
U1912,2026-02-02 03:00:00,add_to_cart,0.0
U3011,2026-01-08 09:00:00,view,0.0
U5993,2026-02-18 05:00:00,view,0.0
U2586,2026-01-01 11:00:00,view,0.0
U2771,2026-01-31 16:00:00,view,0.0
U5105,2026-01-28 06:00:00,add_to_cart,0.0
U1389,2026-01-06 15:00:00,view,0.0
U3535,2026-01-13 03:00:00,purchase,16.98
U1755,2026-01-18 23:00:00,add_to_cart,0.0
U4836,2026-02-05 14:00:00,view,0.0
U4570,2026-01-20 02:00:00,view,0.0
U2337,2026-02-22 00:00:00,add_to_cart,0.0
U2784,2026-02-21 19:00:00,view,0.0
U2857,2026-02-28 02:00:00,view,0.0
U4054,2026-02-13 10:00:00,view,0.0
U3026,2026-02-02 09:00:00,view,0.0
U2747,2026-01-05 17:00:00,purchase,331.35
U3360,2026-02-17 01:00:00,view,0.0
U5452,2026-01-09 11:00:00,view,0.0
U2392,2026-01-08 23:00:00,view,0.0
U4384,2026-01-10 17:00:00,view,0.0
U1026,2026-01-02 12:00:00,view,0.0
U1758,2026-01-15 15:00:00,view,0.0
U3156,2026-03-01 10:00:00,view,0.0
U3698,2026-02-12 08:00:00,add_to_cart,0.0
U2615,2026-02-10 20:00:00,view,0.0
U2984,2026-01-30 13:00:00,view,0.0
U5295,2026-01-08 16:00:00,purchase,81.68
U3701,2026-01-26 16:00:00,view,0.0
U2853,2026-01-25 02:00:00,purchase,481.64
U4993,2026-01-25 19:00:00,view,0.0
U2577,2026-01-06 02:00:00,purchase,314.18
U4153,2026-02-23 12:00:00,add_to_cart,0.0
U2097,2026-02-26 10:00:00,view,0.0
U4728,2026-02-03 02:00:00,view,0.0
U1719,2026-02-05 20:00:00,purchase,329.74
U4538,2026-01-10 02:00:00,view,0.0
U1933,2026-01-28 06:00:00,view,0.0
U3245,2026-02-18 09:00:00,view,0.0
U1211,2026-02-28 10:00:00,add_to_cart,0.0
U5457,2026-01-23 10:00:00,add_to_cart,0.0
U5920,2026-01-16 00:00:00,add_to_cart,0.0
U1560,2026-01-19 19:00:00,add_to_cart,0.0
U5548,2026-02-17 18:00:00,purchase,266.46
U4242,2026-01-21 19:00:00,view,0.0
U5267,2026-02-08 01:00:00,view,0.0
U4355,2026-02-20 18:00:00,view,0.0
U1269,2026-02-15 22:00:00,view,0.0
U3221,2026-01-17 07:00:00,view,0.0
U1805,2026-01-11 20:00:00,purchase,126.81
U1412,2026-01-01 09:00:00,view,0.0
U3887,2026-01-06 01:00:00,view,0.0
U3789,2026-02-13 19:00:00,view,0.0
U5530,2026-02-27 15:00:00,view,0.0
U2402,2026-01-22 09:00:00,view,0.0
U4499,2026-01-16 12:00:00,view,0.0
U2605,2026-02-09 14:00:00,view,0.0
U3580,2026-02-26 04:00:00,view,0.0
U3973,2026-01-08 18:00:00,add_to_cart,0.0
U2457,2026-02-25 17:00:00,view,0.0
U2532,2026-01-22 17:00:00,view,0.0
U1099,2026-02-11 15:00:00,add_to_cart,0.0
U5004,2026-02-01 12:00:00,view,0.0
U2538,2026-01-10 07:00:00,view,0.0
U5558,2026-01-27 17:00:00,view,0.0
U3370,2026-02-12 12:00:00,view,0.0
U2240,2026-01-14 13:00:00,view,0.0
U1624,2026-01-05 15:00:00,view,0.0
U1385,2026-01-10 01:00:00,view,0.0
U3241,2026-02-18 05:00:00,view,0.0
U1231,2026-03-01 09:00:00,view,0.0
U1203,2026-01-17 02:00:00,add_to_cart,0.0
U5153,2026-01-22 19:00:00,view,0.0
U5190,2026-01-04 03:00:00,purchase,325.67
U3471,2026-01-14 16:00:00,purchase,307.44
U1202,2026-01-29 02:00:00,view,0.0
U4397,2026-02-01 01:00:00,purchase,418.89
U1783,2026-02-19 07:00:00,view,0.0
U2640,2026-01-28 23:00:00,view,0.0
U4853,2026-01-08 23:00:00,view,0.0
U3361,2026-02-19 17:00:00,view,0.0
U4134,2026-01-19 11:00:00,view,0.0
U2448,2026-02-19 10:00:00,view,0.0
U5268,2026-02-22 16:00:00,view,0.0
U5763,2026-02-13 20:00:00,view,0.0
U4094,2026-02-24 21:00:00,view,0.0
U5420,2026-02-01 02:00:00,view,0.0
U1163,2026-01-25 18:00:00,add_to_cart,0.0
U4231,2026-01-04 19:00:00,add_to_cart,0.0
U2872,2026-02-13 01:00:00,view,0.0
U2762,2026-01-13 01:00:00,add_to_cart,0.0
U4011,2026-02-25 14:00:00,view,0.0
